site_id,osm_id,confidence,review,match
24054,64947527,0.87,1,citta
32905,65214138,1,0,citta
21985,60226857,0.86,0,paese
22111,12959760392,1,0,citta
25474,13181069301,0.76,1,paese
29720,64947661,0.55,1,citta
32904,64947035,0.59,1,citta
30554,1978637484,1,0,citta
24716,64947296,0.67,1,citta
41003,65245129,0.56,1,citta
30447,7039266017,1,0,citta
23200,594858554,1,0,paese
42822,360092556,1,0,paese
33911,4324838834,0.8,1,citta
21169,68397522,0.6,1,citta
32383,9914157703,1,0,paese
33913,353272411,0.75,1,paese
24971,129161671,1,0,paese
36059,3454848983,1,0,paese
33277,486076206,0.87,0,paese
33906,1522668293,0.67,1,citta
25746,110578954,1,0,citta
43561,1881713095,0.75,1,paese
43562,2467989800,0.81,1,paese
20654,1753034675,0.76,1,paese
43231,5253511578,1,0,paese
43230,2380355566,0.86,0,paese
22881,2035440785,0.83,1,paese
30427,444468919,0.76,1,paese
43898,2091875868,1,0,paese
32409,7523862285,1,0,paese
28112,189549854,0.7,1,citta
33780,53943952,1,0,paese
29996,77943771,0.67,1,citta
34723,9633821237,0.86,0,paese
43653,7896347771,1,0,paese
33863,4512043546,1,0,citta
43223,8429338370,0.61,1,citta
43324,6261989684,0.92,0,citta
25695,206366066,1,0,citta
43236,206366066,0.62,1,citta
43322,13376504158,0.83,1,citta
43301,739611772,1,0,paese
31967,11736235941,0.8,1,paese
32029,1656776296,0.8,1,paese
36809,472988468,0.89,0,paese
25710,1462040496,0.88,1,citta
32820,11893879316,0.85,1,citta
39747,146744685,0.59,1,citta
24053,111574135,0.92,0,citta
21428,63612233,1,0,citta
31894,12429990362,1,0,paese
21153,902330148,0.69,1,citta
29970,638523896,0.8,1,paese
32703,148957909,0.6,1,citta
32546,84024841,1,0,citta
44127,1029553577,1,0,citta
26128,12160864532,0.82,1,paese
32867,10895605539,0.79,1,citta
28182,77976281,0.83,1,paese
42580,118333722,1,0,citta
24167,116083899,0.59,1,citta
29060,63316675,0.79,1,paese
43318,8504551326,0.83,1,paese
34227,2664999012,1,0,paese
31656,63201922,1,0,paese
40360,8861501721,1,0,paese
34638,2364503992,1,0,citta
42475,1589579216,0.67,1,citta
32536,4307360731,0.8,1,paese
32673,709622126,1,0,paese
31576,391407567,0.77,1,citta
30817,954832377,0.81,1,paese
39240,4829714688,0.91,0,paese
25702,221837767,1,0,citta
32664,12079150969,0.81,1,paese
38817,2377733603,1,0,citta
24088,68078538,1,0,paese
32717,4469925791,1,0,citta
33997,3656049272,0.76,1,paese
43224,4965514297,0.89,1,citta
43225,3969200875,0.59,1,citta
43235,1197154772,1,0,paese
32906,8123590705,0.94,0,paese
29601,1448530459,0.68,1,citta
39845,1092372637,0.87,0,paese
31666,458288991,0.73,1,citta
42756,5062367605,1,0,citta
33287,163820413,1,0,paese
34706,5036367351,1,0,paese
30559,163821841,1,0,paese
25743,66623599,0.59,1,citta
28187,13746701159,1,0,paese
25460,179967770,0.89,1,citta
30222,195328440,1,0,paese
43241,6137507351,0.84,1,paese
31030,62957882,0.77,1,paese
25697,84288915,1,0,citta
33265,240643806,0.52,1,citta
28730,31292086,0.6,1,citta
30502,6116125931,0.9,0,paese
40384,977164032,0.67,1,citta
31595,291336387,1,0,citta
25729,2703054487,0.65,1,citta
33912,159650735,0.76,1,paese
33915,86361482,0.63,1,citta
26434,1043797984,0.84,1,paese
31620,156282470,1,0,paese
27013,5084324415,1,0,paese
29616,156283462,0.93,0,paese
43090,725954955,1,0,paese
34131,6715337986,1,0,paese
36501,66224270,0.96,0,paese
42497,561716777,1,0,paese
34653,141765227,1,0,citta
42406,6116192285,1,0,citta
33280,6116165470,1,0,citta
29593,2421519575,1,0,citta
42368,7896347771,1,1,paese
42582,5036367351,1,1,paese
32305,3925110663,0.75,1,paese
43680,13834779177,1,0,paese
25707,929230833,1,0,paese
23758,7804560493,0.97,0,citta
33896,813295283,0.61,1,citta
43991,864701287,0.78,1,paese
29940,4225489341,1,0,paese
23903,3511118261,1,0,paese
29171,68866044,1,0,paese
29172,376253778,1,0,paese
29174,3509196678,1,0,paese
29173,68866023,1,0,paese
25734,219254267,1,0,citta
22767,75744641,1,0,paese
33120,56631240,1,0,paese
33894,1902683999,0.82,1,paese
25696,161108185,0.94,0,citta
33255,203075584,1,0,paese
22579,203075058,1,0,paese
23145,741601817,0.84,1,paese
38855,678738604,0.97,0,paese
33727,1582025319,1,0,citta
28733,1582025319,0.58,1,citta
29610,1582025319,0.67,1,citta
24082,3859750997,1,0,paese
24780,7104203452,1,0,paese
31840,805672733,1,0,paese
25739,11139613805,0.82,1,paese
23249,157777787,1,0,paese
27368,553496562,0.77,1,citta
32315,296925002,1,0,citta
22315,871711962,0.67,1,citta
33471,2099974644,0.93,0,paese
25733,193087253,0.83,1,paese
30460,12609416536,1,0,paese
33121,59342211,0.5,1,citta
41237,6208349251,1,0,paese
32213,191391189,1,0,paese
27543,471468153,1,0,paese
34695,159650735,0.96,0,paese
24024,116124943,1,0,citta
33498,13857074283,0.75,1,paese
31298,1091962104,0.52,1,citta
25712,1091962104,1,0,citta
25751,1091962104,1,1,citta
22294,75274822,0.64,1,citta
39459,1337644704,0.84,1,paese
25096,12612719651,1,0,paese
33304,68743668,1,0,paese
43323,98931396,1,0,paese
31814,28181898,0.61,1,citta
32864,163768494,0.68,1,citta
25706,92098705,1,0,paese
35492,140260390,0.86,0,paese
21087,140218150,1,0,citta
20800,143926247,0.62,1,citta
27011,458996441,0.75,1,citta
21937,9847576418,1,0,citta
23691,12834049929,0.5,1,citta
33736,940377387,1,0,citta
21086,276848684,1,0,citta
27012,458969331,1,0,citta
21170,888382750,0.83,1,paese
22025,142939126,1,0,citta
20801,9097673985,1,0,citta
42660,4687373599,0.5,1,citta
42754,1246162966,0.77,1,paese
31525,5007877587,1,0,paese
31276,95717062,0.71,1,citta
36502,3547398057,0.86,0,paese
32909,7811967115,0.67,1,citta
33293,4959496410,1,0,citta
35715,9847887796,0.75,1,citta
25454,9755433500,0.56,1,citta
35658,3803565857,1,0,citta
27324,12338970809,1,0,paese
40803,67560877,0.92,0,citta
39878,1347093652,1,0,paese
33333,3708148416,1,0,citta
39602,9470193842,0.73,1,citta
32702,5630045366,0.63,1,citta
40017,324191957,0.71,1,citta
35657,5286293722,1,0,citta
20645,5001825471,0.5,1,citta
28702,3770664767,0.91,0,citta
25753,274261929,1,0,citta
35703,7799376282,1,0,citta
24560,9765241956,0.62,1,citta
21172,63198136,0.57,1,citta
36799,69883493,1,0,paese
20649,3689296465,0.5,1,citta
35646,2390940168,0.94,0,citta
33898,2392496834,0.67,1,citta
42585,6282350862,1,0,citta
29937,6463188016,0.67,1,citta
33281,112405762,1,0,paese
36805,9507401099,1,0,paese
24421,470800047,0.8,1,paese
33252,9198114117,1,0,paese
31623,180013761,1,0,paese
39495,371976707,0.79,1,paese
32900,70663177,1,0,citta
33524,6468338996,0.89,0,paese
36807,66434545,0.78,1,citta
32346,4755869183,0.92,0,paese
27413,53943952,1,1,paese
27010,207218542,0.62,1,citta
44350,67660035,0.75,1,citta
23242,13645563679,1,0,citta
32311,73044236,0.68,1,citta
32032,104935524,0.84,1,citta
24909,104936156,1,0,citta
30157,1043797984,0.83,1,citta
24910,104935518,1,0,citta
31748,2851863368,0.78,1,paese
36505,3869752483,0.65,1,citta
42755,4669940929,1,0,paese
36654,386713527,0.86,0,paese
42478,888382750,0.67,1,citta
24163,130620886,1,0,citta
36653,714139168,0.96,0,paese
26014,88281285,0.77,1,paese
36806,763624359,1,0,paese
25698,68798548,0.76,1,citta
32873,1522361322,0.7,1,citta
40490,10086631548,1,0,paese
33895,6757560541,0.75,1,citta
32300,818075598,0.96,0,paese
24003,6767605176,1,0,paese
24330,867071781,0.78,1,paese
44426,1263308089,0.91,0,paese
33704,72483772,1,0,paese
34239,68319245,0.75,1,citta
35521,63028939,0.65,1,citta
22658,6968271351,0.6,1,citta
22762,11011216610,0.75,1,citta
36178,94983709,0.57,1,citta
42827,372306716,0.92,0,citta
32902,94676003,1,0,citta
36192,52563427,0.51,1,citta
25736,51938194,0.9,0,citta
34905,2339706646,1,0,paese
31971,2189028487,1,0,paese
29563,63316675,0.83,1,paese
36998,332575081,1,0,paese
21123,73841957,0.87,1,citta
28738,62712524,1,0,paese
26931,77450408,0.8,1,citta
32741,2297499891,1,0,paese
24110,130496910,0.52,1,citta
24283,70221365,1,0,paese
40467,369244063,1,0,citta
42579,12429990362,0.52,1,citta
42577,112405762,0.82,1,paese
42328,9121267664,1,0,citta
42440,4724537058,1,0,paese
32512,9670595758,0.92,0,paese
32306,115941599,0.57,1,citta
39139,11067664169,1,0,citta
35331,11906547381,0.84,1,citta
22293,163439121,1,0,paese
33246,222723389,1,0,paese
29619,3378281098,1,0,paese
33290,2134650790,0.92,0,citta
33291,8790421704,0.75,1,paese
42159,1463076678,0.84,1,paese
36808,151949389,0.74,1,citta
43245,10652196992,1,0,paese
27399,10603761403,0.78,1,paese
28763,12672227672,0.86,0,paese
33573,3033297224,1,0,citta
30008,4205811536,1,0,citta
42992,112534731,1,0,paese
32307,6874308836,1,0,paese
42825,442350192,1,0,citta
40546,6942501018,0.91,0,paese
34717,187836813,0.82,1,paese
43227,1383431260,0.76,1,paese
29494,1182524959,0.92,0,citta
28188,2985724945,0.75,1,citta
36062,1804003026,1,0,citta
32698,2262883307,1,0,paese
42583,145382224,0.91,0,citta
37159,1339894578,0.65,1,citta
25747,2657352659,0.6,1,citta
32288,3775139275,1,0,paese
38371,86517780,0.58,1,citta
42834,5036367351,1,1,paese
43300,185295514,1,0,paese
26101,185295496,1,0,paese
34728,572863681,1,0,paese
37047,185295649,1,0,paese
42331,185295429,1,0,paese
26166,63316675,0.79,1,paese
37276,561716775,1,0,citta
36386,46266733,1,0,citta
24928,55147358,0.65,1,citta
38901,100867764,1,0,paese
43594,130916450,0.61,1,citta
33914,144152135,0.53,1,citta
33501,12065313900,0.97,0,paese
35496,129684415,1,0,citta
33918,90603028,1,0,paese
31534,2429538598,0.55,1,citta
33305,9481401464,1,0,paese
32304,2329655271,0.57,1,citta
33595,9876986763,0.71,1,citta
25711,2199519269,0.92,0,citta
36810,241201146,0.82,1,citta
36172,189593756,1,0,paese
38427,301266944,0.67,1,citta
35538,244053186,1,0,citta
36384,5658539926,0.76,1,citta
20814,1316996171,0.62,1,citta
27439,13081814445,0.51,1,citta
27273,120705527,0.52,1,citta
32321,188524548,0.89,0,paese
41841,164340163,0.5,1,citta
35461,147040013,1,0,citta
28586,1008088122,0.52,1,citta
22631,255664956,1,0,citta
20812,10948473154,1,0,citta
30165,146539470,1,0,paese
20639,264143436,1,0,paese
29154,2627685614,1,0,paese
33674,10890978386,1,0,paese
33366,795715403,0.76,1,citta
35415,13202883635,0.5,1,citta
20631,259760534,0.67,1,citta
21090,259760534,1,0,citta
21089,259760534,0.73,1,citta
35352,305529647,1,0,citta
20629,4178309739,0.76,1,paese
25067,306198770,1,0,paese
20633,1654971067,0.75,1,paese
25727,7791390452,1,0,paese
20628,28737404,0.78,1,paese
36210,2520250279,0.63,1,citta
35606,2038272163,0.75,1,paese
32328,9155594660,1,0,paese
38175,300814979,0.71,1,citta
32251,36941319,0.93,0,citta
35709,3545036232,1,0,citta
34851,1106211822,1,0,citta
32329,148368411,0.7,1,citta
32337,146501811,0.6,1,citta
39309,993680643,1,0,citta
22794,448857823,0.92,0,citta
44269,1118466755,1,0,citta
21463,39626204,1,0,citta
21939,4341148094,0.65,1,citta
25715,555704787,0.71,1,citta
31931,97027958,1,0,citta
35214,173623670,1,0,citta
25716,13356006085,0.82,1,citta
21943,556228821,1,0,citta
28628,120139709,0.57,1,citta
38154,503934733,0.81,1,citta
32320,415280447,0.79,1,citta
34783,499482757,0.8,1,citta
28485,2924608047,0.8,1,citta
39391,5072943305,1,0,citta
33741,32116885,1,0,citta
34669,33890715,1,0,citta
30029,243528195,1,0,paese
35252,1785815511,0.84,1,paese
32327,311568133,1,0,citta
32326,228390016,1,0,citta
38725,60845776,1,0,paese
20617,26412513,1,0,paese
20815,86001840,1,0,paese
20634,24865205,1,0,paese
20618,23278333,0.52,1,citta
20635,4073531,1,0,paese
25735,429740890,1,0,paese
31269,23278333,0.5,1,citta
30050,1073958531,1,0,paese
32393,3683945001,1,0,paese
36278,207477365,1,0,citta
33510,39371303,1,0,citta
33553,291748399,0.7,1,citta
32617,795241708,1,0,paese
34772,244701987,1,0,citta
33443,5419121851,0.62,1,citta
35206,325694903,1,0,paese
27971,473395293,1,0,paese
35274,152104982,1,0,citta
35199,172542917,0.71,1,citta
35066,248916531,0.91,0,paese
35225,177269874,1,0,citta
33520,52115254,1,0,paese
28207,241191310,1,0,paese
36187,366284355,0.76,1,paese
34578,1008088122,0.63,1,citta
33354,290918381,1,0,citta
34521,396789951,1,0,paese
33536,320544112,1,0,citta
34164,276957735,1,0,citta
34577,225919150,1,0,citta
34603,202855940,1,0,citta
42334,77179818,0.73,1,citta
21966,321537014,0.86,0,paese
34546,2796710200,0.86,0,paese
20817,4582978,0.84,1,paese
21979,647281904,0.8,1,paese
20616,464524861,0.52,1,citta
21092,92335625,0.78,1,paese
21091,69226077,1,0,paese
29034,23278333,0.57,1,citta
25737,266593733,0.67,1,citta
21965,23723125,1,0,citta
30004,2213457114,1,0,paese
21154,23723125,0.6,1,citta
21124,757871339,0.8,1,paese
42177,330264477,1,0,paese
20619,86001788,1,0,paese
24009,40868300,1,0,paese
35811,3753608400,1,0,paese
34567,2402918443,0.86,0,paese
20636,26627812,1,0,citta
20808,1461108948,0.75,1,paese
27938,126991656,1,0,citta
35212,478939722,0.75,1,citta
22789,24714031,1,0,citta
33113,2529910042,1,0,citta
34698,334098987,1,0,paese
20809,1461108948,0.75,1,paese
30114,313373450,0.74,1,citta
33449,353947476,0.8,1,paese
22128,55603451,1,0,citta
35247,54675744,1,0,citta
27276,357906523,1,0,paese
20620,4248349988,1,0,citta
41892,3191471434,1,0,paese
33451,5485543350,1,0,citta
34793,241429086,0.91,0,citta
34364,100640664,0.67,1,citta
28125,100640664,0.83,1,citta
24008,51730965,0.85,0,paese
36081,395099909,1,0,paese
36037,102010789,0.75,1,paese
29929,165491032,0.74,1,citta
21925,1009162942,1,0,paese
20811,1393593022,1,0,paese
21113,249858637,0.85,1,paese
21935,1021560087,1,0,paese
21114,34916062,1,0,paese
40042,375714705,1,0,citta
23146,165071984,0.73,1,citta
20638,173992027,0.76,1,citta
38523,238168327,0.5,1,citta
23254,2068250917,1,0,citta
28030,199153005,0.6,1,citta
33572,1713258034,1,0,citta
32739,10302507780,1,0,paese
34877,13722538372,1,0,paese
36282,59124486,1,0,citta
20641,3554932269,1,0,citta
28145,255359071,1,0,citta
26008,269657170,0.75,1,citta
34864,853504760,0.81,1,paese
36287,62087333,1,0,citta
33034,1643184742,1,0,citta
21173,98480080,0.65,1,citta
33218,1067455860,1,0,citta
36337,10005295569,0.67,1,citta
25717,23524296,1,0,citta
29813,12390111676,0.7,1,citta
25741,98480080,1,0,citta
32878,41812645,1,0,citta
38227,42773223,0.67,1,citta
28047,536700818,0.58,1,citta
42614,7077482333,0.7,1,citta
25726,13356006085,1,0,citta
25725,348352849,0.8,1,citta
31274,321347091,0.84,1,paese
20813,598362026,1,0,paese
33211,5871364464,1,0,paese
34893,72089938,1,0,citta
30942,179406727,1,0,paese
20626,367906385,1,0,paese
20627,92499688,1,0,citta
32293,37601874,1,0,paese
28154,6433926191,1,0,paese
35232,425798458,1,0,paese
36176,349062697,1,0,paese
21926,102792439,1,0,citta
43155,44641930,1,0,citta
28109,25858029,0.63,1,citta
25748,560484783,0.76,1,paese
29849,8887288164,1,0,citta
28727,336807951,1,0,citta
34511,1110411528,1,0,paese
27593,54819401,1,0,citta
35812,302065138,1,0,paese
32941,126924741,1,0,citta
42814,193299360,0.83,1,paese
27151,4460184867,0.57,1,citta
33112,84815592,1,0,citta
33111,1453950922,0.58,1,citta
20621,310178191,0.67,1,citta
43448,166652967,0.6,1,citta
27225,54607729,0.63,1,citta
21200,92199595,0.88,1,citta
20819,483198704,0.64,1,citta
27970,262729436,1,0,paese
24908,108621999,1,0,citta
33788,560417235,1,0,citta
39435,13114205642,1,0,citta
32332,152646553,1,0,paese
25738,259760505,0.94,0,paese
31278,802142922,0.78,1,paese
34734,307574131,0.67,1,citta
35471,13202883635,0.58,1,citta
20632,339526222,0.59,1,citta
35283,601472020,0.74,1,citta
33742,220023645,0.75,1,citta
21088,150872991,1,0,citta
21504,996054600,0.94,0,paese
35188,270526424,1,0,paese
23149,1539339259,1,0,citta
25718,293470614,0.63,1,citta
35580,1194943015,0.7,1,citta
28029,51269899,0.7,1,citta
32668,329623764,1,0,citta
31291,30111196,0.8,1,paese
42613,162313793,1,0,paese
36375,23345235,1,0,paese
29941,316658243,1,0,paese
35596,307903551,1,0,citta
22705,132239671,1,0,paese
32932,13959295455,1,0,citta
33571,130404935,1,0,citta
22655,353090356,0.79,1,paese
43575,366802070,1,0,citta
23128,403663420,0.86,1,citta
27350,24393574,0.69,1,citta
25455,165909750,0.93,0,citta
33035,94502136,0.65,1,citta
20818,22105599,1,0,citta
35537,10013775949,0.65,1,citta
30375,8481754229,0.65,1,citta
42200,533422732,1,0,paese
33148,155465456,1,0,paese
42513,299922350,0.71,1,citta
25480,675763514,0.95,0,paese
35110,222988173,1,0,citta
35289,676787095,1,0,paese
21201,262394173,0.97,0,paese
28903,4921303814,1,0,paese
35080,3801820157,0.76,1,paese
33499,544504792,1,0,citta
25749,32791791,1,0,citta
42767,108549893,1,0,citta
23246,1316996171,0.64,1,citta
26177,1316996171,0.53,1,citta
40333,3151286098,0.51,1,citta
30991,1316996171,0.67,1,citta
36887,231511737,1,0,paese
29597,883806228,0.73,1,citta
32711,36072843,0.86,0,paese
35324,4056761209,1,0,paese
22581,22381890,0.63,1,citta
37426,192750147,0.8,1,citta
35234,200707241,1,0,citta
36281,332382765,1,0,citta
42303,280758225,1,0,citta
36180,1079155363,1,0,paese
34583,435111440,1,0,citta
36305,900315371,0.5,1,citta
21174,175765809,1,0,citta
21093,71565436,1,0,paese
35241,1408221005,0.67,1,citta
35251,1408220933,0.81,1,citta
34580,42365590,1,0,citta
25622,1062040353,1,0,paese
34595,4921041055,0.92,0,paese
34693,171614913,0.64,1,citta
34892,135711228,0.84,1,paese
34769,361481127,1,0,citta
33921,134644362,0.77,1,citta
26068,13252186803,0.94,0,paese
32680,2136491748,1,0,paese
20722,24051069,1,0,citta
28605,332150944,0.61,1,citta
40217,131234505,1,0,citta
20720,24051070,1,0,citta
44139,8863518899,1,0,citta
29254,10075619515,0.62,1,citta
20721,11677474312,0.59,1,citta
43134,661356438,1,0,paese
35082,100788400,0.67,1,citta
20723,1754519038,0.71,1,citta
28693,47425748,0.69,1,citta
28694,47425748,0.88,1,citta
22850,262861756,1,0,citta
20718,24050409,0.75,1,citta
40024,186633028,0.6,1,citta
20719,249666835,0.76,1,citta
36409,5998712948,1,0,paese
33192,141299329,1,0,citta
33346,330382848,1,0,citta
34827,209722940,0.71,1,citta
34524,395050978,0.5,1,citta
36008,299048009,0.78,1,citta
27798,1779316971,0.82,1,paese
35960,297577947,1,0,citta
43986,294588182,1,0,citta
35101,2130373523,0.9,0,citta
35094,203267639,0.63,1,citta
35079,172205715,1,0,citta
27602,385477529,1,0,citta
33216,518612991,0.77,1,paese
35921,5747771871,0.71,1,citta
31407,4022222462,0.85,1,paese
42409,831440870,1,0,paese
27606,871558468,1,0,citta
30163,331886880,0.5,1,citta
35078,166983832,0.56,1,citta
33556,118759797,1,0,citta
35102,119241351,1,0,paese
38856,119060388,0.55,1,citta
42301,5820883757,1,0,paese
20784,449494409,0.5,1,citta
44379,2473316570,0.76,1,paese
44315,1428600580,1,0,paese
38457,5590514177,0.67,1,citta
44037,10090392892,1,0,citta
44244,417575916,0.8,1,paese
23436,1084596339,0.67,1,citta
20213,5164738833,0.52,1,citta
23263,238181532,0.7,1,citta
36730,243556362,1,0,citta
31839,2105717025,1,0,citta
25821,10072648890,1,0,citta
26487,4722127025,1,0,paese
26486,534952151,1,0,paese
29668,1635176353,1,0,paese
27921,495678445,1,0,paese
24372,472073349,1,0,paese
28840,13529549470,1,0,citta
21889,474409857,1,0,paese
40416,1777915794,0.82,1,paese
31823,6008360354,1,0,citta
25272,370312533,0.55,1,citta
25293,9050567931,1,0,paese
29278,982898679,1,0,paese
29330,736358012,0.75,1,paese
21413,352325898,1,0,paese
44243,228176999,1,0,paese
24020,623887611,1,0,paese
25266,983129766,1,0,paese
26092,220838273,0.5,1,citta
31796,238193260,1,0,paese
38491,970006240,1,0,paese
26715,1203890376,1,0,paese
24017,422466056,0.75,1,paese
23437,395098993,1,0,citta
27165,712549337,0.56,1,citta
29829,3726231342,1,0,paese
28040,360935126,1,0,citta
28380,1411376397,1,0,citta
42572,907479757,0.84,1,paese
32888,2511220113,0.77,1,paese
44212,4349674753,1,0,paese
26887,984828898,0.61,1,citta
43906,13243037327,0.78,1,citta
33020,1963223154,1,0,paese
26578,374867802,1,0,paese
44325,11144415105,0.63,1,citta
26613,802586989,1,0,paese
33922,4105354321,0.8,1,paese
35641,3310243736,1,0,paese
40672,4268423510,1,0,paese
26638,1101224209,1,0,paese
33637,1039364572,1,0,citta
28041,174659684,1,0,citta
40403,1079043939,1,0,citta
26361,226004220,0.61,1,citta
38584,229434906,0.5,1,citta
26012,435673434,0.81,1,paese
21199,2508518999,1,0,paese
42860,3069081919,1,0,paese
23292,237036280,1,0,paese
25131,13005900412,1,0,paese
31559,555718644,1,0,paese
26051,10737167480,1,0,paese
26330,874836197,1,0,paese
35861,167482564,1,0,paese
24650,1318807949,0.52,1,citta
32916,708547199,0.77,1,paese
39562,233651765,1,0,paese
33119,2403380456,1,0,paese
28645,180842517,0.82,1,paese
34645,973514791,1,0,paese
30277,3607135949,1,0,paese
31795,2864829443,1,0,paese
33756,5169738821,0.89,0,paese
35086,2511251061,1,0,paese
29445,2834815966,1,0,paese
25103,738322356,1,0,paese
32344,360987708,1,0,paese
24095,1394520184,1,0,paese
31686,4416215075,1,0,paese
21726,129903490,1,0,paese
23314,2997574717,0.86,0,paese
31724,518821254,1,0,paese
32072,326705030,1,0,paese
30383,5681507036,0.79,1,paese
31236,956487061,1,0,paese
32113,1864891430,1,0,citta
26937,5694955222,1,0,paese
24094,3656422370,0.52,1,citta
28381,4939116291,0.6,1,citta
32886,250686964,1,0,paese
23217,302946785,1,0,paese
21678,3155137425,0.88,0,paese
27106,1202938138,0.75,1,paese
30410,292705483,1,0,citta
24093,814047588,1,0,citta
20374,482745997,1,0,citta
20969,581241069,1,0,citta
21633,323823899,0.53,1,citta
39205,1306357419,1,0,paese
26921,182922040,1,0,paese
42124,530307144,0.75,1,paese
27857,372153925,1,0,paese
29620,2421872178,1,0,paese
32396,352592051,1,0,paese
30156,372001023,0.84,1,paese
28859,367036123,1,0,paese
24572,506592181,1,0,paese
21632,964206301,1,0,paese
23388,2891981339,1,0,paese
39907,4973791920,1,0,paese
24099,5125436051,1,0,paese
22692,1905562351,1,0,paese
31685,350305694,1,0,paese
34487,695980402,1,0,paese
21881,8504188736,1,0,paese
29737,269676342,1,0,paese
31865,4506240448,0.83,1,paese
29588,9731258628,1,0,paese
25249,403828043,1,0,paese
25247,1079043939,0.75,1,paese
31866,960306230,1,0,paese
21645,417575916,0.8,1,paese
29807,290503623,1,0,paese
43415,2443939173,1,0,paese
23310,1758349622,1,0,paese
31895,4281661190,1,0,paese
21666,2380391871,1,0,paese
28076,8532564832,1,0,paese
25260,12212367301,0.78,1,paese
36627,10058474133,1,0,citta
20542,13674484865,0.7,1,citta
39648,1231348251,0.79,1,paese
37068,2595847505,1,0,paese
38476,4384306537,1,0,paese
21685,832267611,1,0,paese
20783,9120606159,0.81,1,paese
20786,233898769,1,0,citta
21100,4220829996,1,0,paese
21962,13674484865,0.55,1,citta
21719,166037405,1,0,paese
29450,952878658,0.8,1,paese
27931,487209820,1,0,paese
22393,488125965,1,0,paese
21696,4370146607,1,0,paese
27767,485760167,1,0,paese
23282,3704900955,1,0,paese
31885,2849022167,0.81,1,paese
28405,2353339131,1,0,paese
21742,927629104,1,0,paese
43677,1131764257,1,0,paese
33885,313838888,1,0,paese
34490,3645165571,0.5,1,citta
29271,376980772,1,0,paese
39825,2402130655,1,0,paese
27871,10899635668,0.53,1,citta
25277,4958511433,1,0,paese
26574,361261134,1,0,paese
26999,360935144,1,0,paese
33066,384542229,0.75,1,paese
23776,12750515401,1,0,citta
36859,690429042,1,0,paese
23012,506009024,1,0,citta
26577,11153273664,1,0,paese
34494,232020680,1,0,paese
32918,11951805885,0.52,1,citta
29864,2511429053,1,0,paese
29484,12956345165,1,0,paese
29431,2511429054,1,0,paese
23319,9045973104,0.76,1,paese
31442,6065224365,0.84,1,paese
21679,185961488,1,0,paese
31443,13176967845,1,0,paese
28800,234654726,1,0,paese
21749,1193299799,1,0,paese
25261,4343897097,1,0,paese
21192,220838273,0.77,1,citta
21752,93992192,1,0,paese
28375,1049645884,1,0,paese
26237,1401438911,1,0,paese
33631,1467321356,1,0,paese
29357,2415180644,1,0,paese
29404,9696886996,1,0,paese
34625,11048937531,1,0,paese
32542,1213321909,1,0,paese
37272,440418087,1,0,paese
27648,1293406775,0.85,1,paese
28242,492824912,1,0,paese
25982,229914062,1,0,paese
38957,185834451,1,0,paese
29871,372001024,0.83,1,paese
21634,527358245,0.5,1,citta
29865,5164738833,0.52,1,citta
33757,4040603679,0.65,1,citta
33056,5164738833,0.5,1,citta
23074,5164738833,0.52,1,citta
26576,527358244,1,0,paese
31258,2394836467,1,0,paese
35698,13551128501,1,0,paese
25426,439401757,0.76,1,citta
33806,12596206901,1,0,paese
30027,4973807888,0.75,1,paese
33758,2902309537,1,0,paese
36979,425647404,1,0,paese
23521,4281580790,1,0,citta
23088,226004220,1,0,citta
25281,243009598,1,0,citta
32699,168742327,1,0,citta
33574,124350953,1,0,citta
35827,9037998637,1,0,citta
35773,230567503,1,0,citta
33767,6814250209,0.78,1,citta
25118,226007149,0.84,1,citta
27943,243006088,1,0,citta
24917,169150060,1,0,citta
22408,169037230,1,0,citta
31714,2390099588,1,0,citta
32858,8963665510,1,0,citta
29088,2385865675,1,0,paese
30372,277459374,0.82,1,paese
35803,2547600428,1,0,paese
37149,6787641886,1,0,paese
23322,225976196,0.82,1,paese
38317,74661586,1,0,paese
33289,3584318201,0.67,1,citta
33302,4408482175,0.5,1,citta
29870,4864153321,1,0,paese
20206,303193292,0.84,1,paese
33636,2643740687,1,0,paese
36751,6588519521,0.96,0,paese
31784,1293614931,1,0,citta
21747,1293614941,0.67,1,citta
21693,245321232,0.87,1,citta
21619,243556364,1,0,citta
21702,245321233,1,0,citta
33009,3607135949,0.83,1,citta
31558,192909583,1,0,citta
29542,1134516070,0.77,1,paese
34489,383275444,1,0,paese
36763,1512248221,1,0,paese
25219,3706692525,1,0,paese
25581,467317867,1,0,paese
23999,964206301,0.78,1,paese
24591,5109584500,0.77,1,paese
24567,11577668186,1,0,paese
24373,112746982,0.84,1,paese
32505,227501944,1,0,paese
21684,6800434303,1,0,paese
25077,369993900,1,0,paese
30702,12983449626,1,0,paese
36691,313817273,1,0,paese
26900,313838177,1,0,paese
37610,5966400585,1,0,paese
32920,3014057329,1,0,paese
28002,431526258,1,0,paese
39154,383275435,0.86,0,paese
36597,2511251063,1,0,paese
37142,354626351,1,0,paese
29050,3032331293,0.75,1,paese
33504,2511270016,1,0,paese
21617,2896957957,1,0,paese
37076,2511270024,1,0,paese
25159,9987632205,1,0,paese
21659,127990293,1,0,paese
21648,885656590,1,0,paese
21639,620373574,0.8,1,paese
40383,11296442632,1,0,paese
33480,243432522,1,0,paese
